,year,price
8378,2019,27299
8379,2019,26999
8380,2019,25249
8381,2019,23999
8382,2018,50799
8383,2016,17949
8384,2018,55749
8385,2019,26299
8386,2017,21299
8387,2019,37799
8388,2019,67199
8389,2019,26099
8390,2020,50419
8391,2017,26249
8392,2016,21749
8393,2018,32849
8394,2016,26499
8395,2017,15649
8396,2017,20149
8397,2019,23149
8398,2017,31399
8399,2019,25999
8400,2019,24599
8401,2019,31099
8402,2019,24099
8403,2019,29899
8404,2019,36799
8405,2019,32999
8406,2019,22799
8407,2019,22199
8408,2018,22049
8409,2018,29499
8410,2019,41399
8411,2019,33999
8412,2019,26999
8413,2019,30249
8414,2019,19649
8415,2016,13349
8416,2019,31950
8417,2016,13990
8418,2019,22907
8419,2016,18799
8420,2017,29999
8421,2018,32999
8422,2017,48399
8423,2017,41399
8424,2018,29499
8425,2019,22899
8426,2018,21499
8427,2018,17249
8428,2019,40099
8429,2019,23099
8430,2019,28399
8431,2019,19799
8432,2019,20199
8433,2019,19799
8434,2019,26049
8435,2019,26349
8436,2019,29949
8437,2019,24499
8438,2019,24649
8439,2019,32199
8440,2019,25949
8441,2019,35149
8442,2019,27699
8443,2019,42999
8444,2017,19899
8445,2019,31699
8446,2019,32959
8447,2019,22339
8448,2019,24508
8449,2019,31999
8450,2019,75729
8451,2019,35659
8452,2019,33899
8453,2019,24299
8454,2019,67539
8455,2019,29699
8456,2019,32699
8457,2019,40999
8458,2019,41519
8459,2019,32069
8460,2019,63099
8461,2017,13899
8462,2018,25999
8463,2019,28149
8464,2019,32999
8465,2018,22049
8466,2019,22099
8467,2019,25399
8468,2019,22299
8469,2019,22499
8470,2019,42999
8471,2019,41699
8472,2019,44399
8473,2014,16249
8474,2019,45799
8475,2017,38799
8476,2018,43999
8477,2017,24289
8478,2015,10795
8479,2016,27999
8480,2017,19499
8481,2016,18649
8482,2018,35749
8483,2016,18199
8484,2019,36479
8485,2019,34399
8486,2019,25699
8487,2019,29799
8488,2018,49999
8489,2019,43199
8490,2018,21899
8491,2018,22549
8492,2019,25699
8493,2015,18899
8494,2019,41449
8495,2019,43199
8496,2019,41499
8497,2018,51200
8498,2019,45299
8499,2019,79299
8500,2016,21099
8501,2016,19799
8502,2017,39599
8503,2016,16849
8504,2017,16995
8505,2015,14595
8506,2015,16750
8507,2013,9500
8508,2014,16299
8509,2019,25399
8510,2019,26799
8511,2019,23299
8512,2019,53199
8513,2019,41999
8514,2019,44799
8515,2019,25599
8516,2018,18699
8517,2019,20599
8518,2017,35699
8519,2019,29999
8520,2019,37899
8521,2019,24849
8522,2019,25149
8523,2019,29099
8524,2018,32049
8525,2018,25049
8526,2018,24499
8527,2019,24999
8528,2019,22299
8529,2019,25499
8530,2019,22899
8531,2019,21999
8532,2019,24490
8533,2019,26199
8534,2015,19699
8535,2019,40999
8536,2019,33889
8537,2019,43599
8538,2018,28699
8539,2019,32999
8540,2019,70999
8541,2017,20049
8542,2017,15949
8543,2017,18049
8544,2019,25799
8545,2017,21799
8546,2019,27499
8547,2019,28599
8548,2019,31599
8549,2019,23799
8550,2019,21099
8551,2019,31849
8552,2019,19849
8553,2019,21749
8554,2019,27249
8555,2019,34849
8556,2019,31149
8557,2017,29799
8558,2019,55649
8559,2019,23149
8560,2019,23849
8561,2019,25349
8562,2019,20349
8563,2019,24599
8564,2019,20299
8565,2019,40849
8566,2019,25149
8567,2019,25849
8568,2020,37029
8569,2019,55199
8570,2019,32499
8571,2019,33799
8572,2017,24699
8573,2017,15799
8574,2018,28789
8575,2016,29999
8576,2017,24499
8577,2019,46399
8578,2018,28049
8579,2017,22399
8580,2019,49799
8581,2016,20199
8582,2019,20349
8583,2019,20299
8584,2019,32999
8585,2018,25749
8586,2019,29399
8587,2019,54399
8588,2017,21799
8589,2019,33449
8590,2019,19749
8591,2019,26299
8592,2019,24399
8593,2020,38399
8594,2020,41149
8595,2020,33569
8596,2019,29299
8597,2019,37359
8598,2019,24109
8599,2019,24589
8600,2019,59889
8601,2016,19799
8602,2016,20399
8603,2019,25549
8604,2019,28799
8605,2019,24049
8606,2019,24299
8607,2019,26049
8608,2019,24049
8609,2019,28349
8610,2019,26599
8611,2019,47169
8612,2019,34399
8613,2019,40999
8614,2019,48799
8615,2019,22339
8616,2019,22339
8617,2019,30099
8618,2019,24919
8619,2019,33559
8620,2019,32919
8621,2019,31519
8622,2019,25299
8623,2019,26049
8624,2017,26499
8625,2019,60399
8626,2019,24538
8627,2015,16899
8628,2018,23100
8629,2014,12100
8630,2013,14000
8631,2017,21500
8632,2015,12750
8633,2016,16450
8634,2019,25899
8635,2019,22399
8636,2019,28399
8637,2019,37999
8638,2019,33299
8639,2019,41399
8640,2019,41399
8641,2019,39499
8642,2020,24579
8643,2020,25879
8644,2020,37659
8645,2019,31199
8646,2019,26999
8647,2019,20999
8648,2019,25999
8649,2019,26499
8650,2019,49699
8651,2019,30099
8652,2019,46599
8653,2019,62299
8654,2019,33699
8655,2019,66899
8656,2019,31799
8657,2019,28499
8658,2016,24749
8659,2018,31299
8660,2017,16189
8661,2015,18499
8662,2019,28799
8663,2019,31899
8664,2019,34099
8665,2018,33299
8666,2017,21989
8667,2017,33799
8668,2020,25879
8669,2019,26199
8670,2019,87459
8671,2019,87478
8672,2019,93499
8673,2019,134219
8674,2019,22299
8675,2019,22299
8676,2019,25389
8677,2017,21299
8678,2019,26799
8679,2019,26799
8680,2019,21099
8681,2018,23799
8682,2018,82099
8683,2016,28799
8684,2019,30149
8685,2019,67159
8686,2019,33879
8687,2017,35499
8688,2019,28799
8689,2018,28149
8690,2019,28349
8691,2019,29899
8692,2019,21499
8693,2019,29299
8694,2019,38399
8695,2019,26699
8696,2016,22549
8697,2017,18899
8698,2019,26199
8699,2019,26399
8700,2019,26899
8701,2018,25399
8702,2019,49569
8703,2019,32099
8704,2018,19999
8705,2018,27449
8706,2018,27249
8707,2019,26899
8708,2019,44399
8709,2019,44299
8710,2017,21399
8711,2019,38509
8712,2019,34269
8713,2019,38398
8714,2019,40999
8715,2019,31539
8716,2019,33699
8717,2019,23599
8718,2019,32068
8719,2019,23349
8720,2018,57599
8721,2019,24099
8722,2017,31999
8723,2019,29399
8724,2019,36149
8725,2019,30249
8726,2019,24799
8727,2018,23449
8728,2019,29899
8729,2019,22399
8730,2019,24999
8731,2019,19799
8732,2019,20299
8733,2019,25549
8734,2019,19549
8735,2019,20549
8736,2017,24498
8737,2019,140319
8738,2019,21658
8739,2019,23899
8740,2015,16789
8741,2017,22899
8742,2017,28599
8743,2016,35249
8744,2017,30999
8745,2018,109989
8746,2019,51099
8747,2019,62399
8748,2019,60699
8749,2019,26299
8750,2019,86399
8751,2017,22499
8752,2016,16499
8753,2018,26999
8754,2019,35849
8755,2019,39999
8756,2017,15949
8757,2017,30999
8758,2017,30999
8759,2019,33149
8760,2017,14199
8761,2020,30209
8762,2020,26519
8763,2020,39099
8764,2020,37249
8765,2020,33569
8766,2020,53669
8767,2020,38399
8768,2020,40979
8769,2018,31999
8770,2019,43299
8771,2019,19799
8772,2019,25549
8773,2019,25199
8774,2019,25699
8775,2019,23949
8776,2019,26099
8777,2019,31999
8778,2019,32249
8779,2019,60849
8780,2019,23299
8781,2019,29449
8782,2019,25199
8783,2019,19199
8784,2019,23849
8785,2019,25099
8786,2019,32749
8787,2019,25299
8788,2019,25299
8789,2019,25299
8790,2019,52999
8791,2017,20999
8792,2020,26319
8793,2020,25879
8794,2019,19999
8795,2019,25299
8796,2019,28299
8797,2019,19799
8798,2019,21699
8799,2019,24799
8800,2019,24749
8801,2018,29249
8802,2018,25699
8803,2019,23049
8804,2015,14499
8805,2017,33999
8806,2017,17999
8807,2019,18999
8808,2019,43999
8809,2015,19149
8810,2017,22499
8811,2017,23299
8812,2016,18849
8813,2018,28789
8814,2019,64999
8815,2018,33999
8816,2017,25999
8817,2017,40899
8818,2018,23599
8819,2019,28299
8820,2019,23149
8821,2020,138439
8822,2019,28999
8823,2019,45699
8824,2019,29299
8825,2019,27599
8826,2017,21499
8827,2019,26499
8828,2019,20799
8829,2019,32499
8830,2017,16999
8831,2020,25879
8832,2020,25879
8833,2020,25879
8834,2020,25879
8835,2020,25879
8836,2020,24109
8837,2020,24109
8838,2020,39489
8839,2020,37189
8840,2020,43649
8841,2019,71899
8842,2019,24799
8843,2019,24399
8844,2019,26499
8845,2019,25999
8846,2019,26599
8847,2020,24419
8848,2020,25429
8849,2020,24409
8850,2020,25879
8851,2019,42849
8852,2017,23649
8853,2019,26999
8854,2019,20549
8855,2019,25999
8856,2019,20299
8857,2019,25849
8858,2017,22099
8859,2017,22099
8860,2019,20499
8861,2018,21999
8862,2016,18799
8863,2018,22699
8864,2017,24399
8865,2017,14899
8866,2020,29628
8867,2020,24729
8868,2020,28109
8869,2020,64359
8870,2020,22559
8871,2020,25429
8872,2020,25879
8873,2020,39759
8874,2020,57049
8875,2019,24299
8876,2020,35409
8877,2016,36399
8878,2015,15999
8879,2020,57569
8880,2016,25599
8881,2017,52999
8882,2019,34099
8883,2020,33509
8884,2018,20298
8885,2016,17799
8886,2016,18799
8887,2019,24999
8888,2019,29339
8889,2017,19799
8890,2017,19299
8891,2017,19199
8892,2016,14099
8893,2017,16299
8894,2017,19999
8895,2015,19099
8896,2017,20599
8897,2017,25599
8898,2019,27299
8899,2019,27999
8900,2018,37999
8901,2020,76469
8902,2016,27499
8903,2015,18499
8904,2017,21499
8905,2019,24099
8906,2019,23399
8907,2017,37999
8908,2019,28388
8909,2015,11999
8910,2019,28999
8911,2019,26399
8912,2019,27499
8913,2019,26999
8914,2019,41099
8915,2019,34639
8916,2019,30299
8917,2019,25079
8918,2019,34649
8919,2019,55799
8920,2018,18999
8921,2017,15799
8922,2017,48999
8923,2015,18449
8924,2016,15799
8925,2018,24099
8926,2018,17349
8927,2017,20499
8928,2020,25879
8929,2019,28699
8930,2019,34199
8931,2019,33699
8932,2019,42699
8933,2015,27649
8934,2018,21899
8935,2017,23649
8936,2019,26599
8937,2019,76699
8938,2019,33599
8939,2019,45799
8940,2017,39999
8941,2017,35999
8942,2017,18199
8943,2015,16299
8944,2017,21199
8945,2016,15199
8946,2018,25999
8947,2018,29199
8948,2019,22699
8949,2019,37899
8950,2019,28149
8951,2019,38499
8952,2019,40699
8953,2019,50599
8954,2019,21699
8955,2019,22199
8956,2019,29699
8957,2016,17699
8958,2019,20499
8959,2019,20449
8960,2017,25649
8961,2017,20699
8962,2017,31349
8963,2017,14499
8964,2019,27199
8965,2019,22899
8966,2019,25199
8967,2019,19899
8968,2019,24899
8969,2019,44499
8970,2019,23299
8971,2019,23799
8972,2019,21099
8973,2019,21099
8974,2019,23199
8975,2019,23799
8976,2019,25699
8977,2015,13649
8978,2015,17089
8979,2019,31599
8980,2019,21599
8981,2019,27099
8982,2019,39099
8983,2019,71199
8984,2019,28599
8985,2019,26999
8986,2018,22299
8987,2018,23499
8988,2019,19899
8989,2019,20249
8990,2019,25449
8991,2019,25349
8992,2019,37399
8993,2019,45199
8994,2018,30299
8995,2019,29799
8996,2018,22399
8997,2019,22949
8998,2019,21549
8999,2019,26299
9000,2019,28049
9001,2019,24749
9002,2017,18399
9003,2018,23099
9004,2019,22299
9005,2016,21299
9006,2018,27499
9007,2018,27449
9008,2019,29749
9009,2018,25499
9010,2019,19799
9011,2019,30399
9012,2019,26599
9013,2019,19499
9014,2018,36399
9015,2016,25499
9016,2019,32499
9017,2019,44099
9018,2019,29549
9019,2019,20299
9020,2019,20249
9021,2019,25549
9022,2019,25999
9023,2019,35049
9024,2019,25599
9025,2019,24899
9026,2019,30049
9027,2019,24599
9028,2019,49589
9029,2019,22999
9030,2019,22399
9031,2017,17699
9032,2016,14999
9033,2017,15299
9034,2019,24539
9035,2019,36539
9036,2019,27999
9037,2017,16349
9038,2016,18199
9039,2016,36599
9040,2013,9489
9041,2017,16495
9042,2015,16689
9043,2014,29489
9044,2015,17295
9045,2016,22795
9046,2017,20989
9047,2019,21499
9048,2017,17599
9049,2018,17549
9050,2017,18799
9051,2018,34199
9052,2019,23149
9053,2019,25749
9054,2019,24099
9055,2019,26799
9056,2019,24799
9057,2019,31999
9058,2019,52799
9059,2019,23499
9060,2019,56399
9061,2019,27359
9062,2017,14995
9063,2015,14995
9064,2014,17000
9065,2016,24990
9066,2016,12790
9067,2015,14000
9068,2017,19750
9069,2016,23999
9070,2016,25999
9071,2017,18699
9072,2017,22999
9073,2019,48249
9074,2017,27599
9075,2019,26199
9076,2019,27399
9077,2019,35299
9078,2019,54399
9079,2019,25299
9080,2018,27999
9081,2019,22299
9082,2019,22699
9083,2019,22299
9084,2019,24199
9085,2019,28899
9086,2019,36699
9087,2019,26899
9088,2019,34799
9089,2019,31199
9090,2019,26199
9091,2019,26899
9092,2019,46199
9093,2019,35399
9094,2017,21499
9095,2019,24059
9096,2019,24999
9097,2019,24539
9098,2019,22399
9099,2018,23399
9100,2017,22299
9101,2019,22299
9102,2018,19099
9103,2019,21499
9104,2019,19899
9105,2018,30949
9106,2016,28299
9107,2016,18149
9108,2016,26199
9109,2017,14999
9110,2017,19099
9111,2017,24399
9112,2016,19749
9113,2017,23599
9114,2019,25499
9115,2019,24349
9116,2019,24539
9117,2016,19799
9118,2019,24899
9119,2019,36599
9120,2018,23399
9121,2018,20599
9122,2019,49899
9123,2019,59199
9124,2019,31529
9125,2019,24439
9126,2019,26219
9127,2019,41429
9128,2019,69679
9129,2019,31699
9130,2019,38179
9131,2019,42499
9132,2019,32499
9133,2019,139559
9134,2019,23979
9135,2019,25879
9136,2019,23299
9137,2019,23499
9138,2019,35099
9139,2019,23399
9140,2019,23799
9141,2019,37449
9142,2019,25099
9143,2019,26299
9144,2019,71999
9145,2019,34249
9146,2019,33789
9147,2019,26899
9148,2019,44699
9149,2019,25899
9150,2019,24699
9151,2019,25199
9152,2019,30049
9153,2019,20549
9154,2018,18849
9155,2019,24849
9156,2019,24699
9157,2019,18999
9158,2019,45599
9159,2019,114199
9160,2019,43199
9161,2019,27099
9162,2019,27299
9163,2019,23599
9164,2019,25099
9165,2019,24749
9166,2019,22999
9167,2019,27799
9168,2019,26549
9169,2019,37599
9170,2019,30599
9171,2018,23399
9172,2019,24299
9173,2019,19999
9174,2019,25999
9175,2019,26299
9176,2019,23999
9177,2019,47999
9178,2020,28429
9179,2019,35899
9180,2017,22799
9181,2017,17899
9182,2019,36699
9183,2018,22799
9184,2016,18099
9185,2016,30449
9186,2018,30249
9187,2019,26099
9188,2019,23599
9189,2019,30249
9190,2019,20499
9191,2019,26499
9192,2019,27099
9193,2018,23089
9194,2019,25799
9195,2019,21599
9196,2018,46299
9197,2017,20849
9198,2017,23149
9199,2018,51989
9200,2019,22699
9201,2016,19489
9202,2018,22199
9203,2019,53499
9204,2019,30999
9205,2019,22590
9206,2019,40099
9207,2019,26799
9208,2019,51124
9209,2019,24924
9210,2017,19624
9211,2018,38495
9212,2019,23624
9213,2016,25995
9214,2019,34724
9215,2019,42924
9216,2019,29124
9217,2019,19424
9218,2019,25699
9219,2019,23899
9220,2019,19849
9221,2019,19799
9222,2019,30199
9223,2019,25649
9224,2019,26149
9225,2019,30799
9226,2019,32499
9227,2019,24749
9228,2016,17995
9229,2018,18995
9230,2017,30124
9231,2016,22624
9232,2017,19124
9233,2017,32124
9234,2017,18624
9235,2017,25874
9236,2017,15124
9237,2017,24119
9238,2016,19024
9239,2017,24124
9240,2020,24495
9241,2017,100124
9242,2015,47124
9243,2017,17124
9244,2016,15124
9245,2016,18124
9246,2017,23671
9247,2016,14999
9248,2020,39989
9249,2020,25559
9250,2020,25559
9251,2020,24889
9252,2020,62189
9253,2020,24409
9254,2020,32659
9255,2020,58789
9256,2020,31699
9257,2018,25399
9258,2017,39649
9259,2019,20299
9260,2019,30049
9261,2019,35849
9262,2020,25209
9263,2017,22649
9264,2017,21149
9265,2016,39799
9266,2015,17199
9267,2019,20249
9268,2019,27245
9269,2019,35589
9270,2019,43995
9271,2019,31995
9272,2019,24995
9273,2019,22495
9274,2019,47995
9275,2019,88995
9276,2019,44995
9277,2020,37995
9278,2019,75995
9279,2020,23995
9280,2020,57995
9281,2020,48980
9282,2020,53995
9283,2020,24995
9284,2017,16124
9285,2019,30995
9286,2020,24995
9287,2019,30995
9288,2019,31449
9289,2019,25799
9290,2017,21999
9291,2019,36429
9292,2019,32749
9293,2019,37399
9294,2019,22299
9295,2018,19999
9296,2019,45799
9297,2019,25499
9298,2015,17599
9299,2019,47899
9300,2015,14399
9301,2019,26099
9302,2019,25799
9303,2019,32699
9304,2019,32199
9305,2019,25799
9306,2019,25299
9307,2019,37219
9308,2020,25779
9309,2019,53699
9310,2019,23879
9311,2016,19999
9312,2017,14299
9313,2016,26499
9314,2017,19199
9315,2020,43129
9316,2020,25559
9317,2020,25779
9318,2020,24109
9319,2019,19599
9320,2019,24099
9321,2019,25699
9322,2019,45099
9323,2016,18299
9324,2016,17999
9325,2017,19999
9326,2016,19799
9327,2018,21399
9328,2015,11499
9329,2016,20099
9330,2017,28499
9331,2016,18799
9332,2017,29849
9333,2017,19199
9334,2017,17149
9335,2017,22699
9336,2020,26039
9337,2020,26189
9338,2017,19999
9339,2017,23749
9340,2020,26519
9341,2019,43299
9342,2019,32599
9343,2019,57599
9344,2019,35849
9345,2017,15499
9346,2018,22199
9347,2016,20349
9348,2019,24549
9349,2018,39249
9350,2019,40599
9351,2016,19199
9352,2016,20049
9353,2015,18649
9354,2016,18949
9355,2016,17999
9356,2017,21499
9357,2018,22199
9358,2020,41795
9359,2020,24995
9360,2020,24495
9361,2020,39995
9362,2020,24495
9363,2020,34995
9364,2020,37995
9365,2017,20623
9366,2019,21895
9367,2019,29995
9368,2019,37199
9369,2019,27099
9370,2019,25999
9371,2019,24499
9372,2019,26799
9373,2015,13999
9374,2017,22999
9375,2017,13899
9376,2018,20899
9377,2019,42799
9378,2018,23249
9379,2019,27149
9380,2018,20099
9381,2019,55885
9382,2019,30995
9383,2019,21895
9384,2018,21499
9385,2019,24299
9386,2019,20999
9387,2019,20999
9388,2019,22099
9389,2018,25999
9390,2019,42199
9391,2016,19699
9392,2019,38999
9393,2019,32624
9394,2019,30995
9395,2019,26495
9396,2019,28495
9397,2019,37995
9398,2019,32495
9399,2019,32495
9400,2017,19499
9401,2017,18499
9402,2019,22399
9403,2019,25799
9404,2016,17999
9405,2019,23289
9406,2019,23389
9407,2019,25389
9408,2015,15999
9409,2015,12949
9410,2016,19999
9411,2016,13999
9412,2016,20299
9413,2017,23999
9414,2019,32099
9415,2019,28599
9416,2019,22399
9417,2019,27199
9418,2019,21449
9419,2019,19799
9420,2019,19849
9421,2019,20149
9422,2019,25849
9423,2019,26099
9424,2019,25849
9425,2019,26499
9426,2019,23399
9427,2019,20299
9428,2019,20199
9429,2019,20549
9430,2019,29399
9431,2019,25549
9432,2019,35699
9433,2019,25349
9434,2018,21999
9435,2018,29199
9436,2019,26999
9437,2020,25729
9438,2018,16799
9439,2017,17199
9440,2020,26579
9441,2020,49879
9442,2015,18649
9443,2019,24249
9444,2018,21899
9445,2019,25749
9446,2019,19749
9447,2019,21599
9448,2018,21799
9449,2017,45599
9450,2019,20349
9451,2019,26249
9452,2019,26199
9453,2018,41349
9454,2019,29849
9455,2019,26899
9456,2019,20199
9457,2019,36999
9458,2017,20899
9459,2016,31649
9460,2016,19999
9461,2014,16499
9462,2019,51124
9463,2017,14824
9464,2019,22124
9465,2017,25824
9466,2016,18124
9467,2017,16019
9468,2016,15495
9469,2017,29149
9470,2019,27399
9471,2019,26999
9472,2018,21899
9473,2018,22799
9474,2018,22849
9475,2019,31699
9476,2019,26199
9477,2019,25299
9478,2019,23499
9479,2011,5495
9480,2014,8995
9481,2010,3995
9482,2010,4695
9483,2013,8595
9484,2010,3495
9485,2017,16995
9486,2017,15000
9487,2013,9995
9488,2012,6995
9489,2012,7495
9490,2012,9000
9491,2011,4295
9492,2013,11995
9493,2011,8995
9494,2015,14995
9495,2013,10595
9496,2017,23500
9497,2018,24995
9498,2016,29995
9499,2015,18495
9500,2014,15495
9501,2013,7495
9502,2015,10995
9503,2014,12995
9504,2017,27495
9505,2017,13500
9506,2014,13995
9507,2016,13488
9508,2017,14488
9509,2011,7500
9510,2013,9995
9511,2012,8750
9512,2013,9750
9513,2010,9995
9514,2016,15495
9515,2017,15999
9516,2017,16299
9517,2010,7995
9518,2019,45395
9519,2017,26024
9520,2016,20624
9521,2019,47995
9522,2019,25104
9523,2018,30495
9524,2019,27924
9525,2019,51124
9526,2017,15924
9527,2019,24399
9528,2019,27799
9529,2019,36399
9530,2019,47789
9531,2019,31599
9532,2019,29599
9533,2019,25149
9534,2017,18999
9535,2018,28399
9536,2018,27649
9537,2017,16000
9538,2015,11000
9539,2018,32890
9540,2013,22995
9541,2017,23000
9542,2016,33500
9543,2019,19493
9544,2019,27750
9545,2019,28950
9546,2019,27950
9547,2019,38950
9548,2018,72950
9549,2019,50950
9550,2019,32950
9551,2020,38624
9552,2018,31124
9553,2019,29995
9554,2017,22124
9555,2016,19495
9556,2017,23124
9557,2017,25124
9558,2017,21124
9559,2019,25495
9560,2019,52995
9561,2017,28838
9562,2015,18990
9563,2018,20771
9564,2016,16995
9565,2017,16912
9566,2016,12899
9567,2016,19499
9568,2007,3495
9569,2016,15000
9570,2015,13995
9571,2015,17495
9572,2012,8750
9573,2017,14999
9574,2017,15999
9575,2014,11980
9576,2016,16500
9577,2005,7995
9578,2016,21995
9579,2005,3995
9580,2013,14995
9581,2015,15500
9582,2016,15000
9583,2013,13300
9584,2019,44990
9585,2019,54990
9586,2018,33490
9587,2007,2995
9588,2015,15995
9589,2018,54990
9590,2018,63990
9591,2016,37490
9592,2019,55990
9593,2019,56990
9594,2019,54990
9595,2016,17990
9596,2014,17990
9597,2012,12490
9598,2016,14477
9599,2013,10977
9600,2014,9977
9601,2016,13977
9602,2017,13477
9603,2017,13477
9604,2019,29477
9605,2016,17977
9606,2009,7724
9607,2016,11016
9608,2016,13150
9609,2016,17490
9610,2015,14290
9611,2014,10490
9612,2018,26000
9613,2017,18999
9614,2009,4343
9615,2017,18975
9616,2013,12000
9617,2017,15200
9620,2014,12500
9622,2015,15000
9623,2015,16800
9624,2017,12495
9625,2014,13995
9626,2015,14495
9627,2016,16475
9628,2015,24975
9629,2017,15975
9630,2015,16495
9631,2017,17795
9632,2017,28995
9633,2017,17875
9634,2017,18475
9635,2017,16975
9636,2016,17475
9637,2013,14495
9638,2016,23995
9639,2018,59995
